orderid,brand_name,product_name,sales_amount,sales_date
1073366,Apple,iphone11,309.19,2022-02-28
1073367,Apple,IpadMax,817.75,2022-03-28
1073368,Samsung,galaxy11,339.28,2022-03-22
1073369,Nokia,Nk320,576.21,2022-01-15
1073370,Samsung,galaxy13,390.07,2022-03-01
1073371,Apple,Macbook512,843.11,2022-03-02
1073372,Samsung,watch340,565.78,2022-01-08
1073373,Apple,iphoneSE,660.50,2022-01-27
1073374,Apple,IpadMini,406.15,2022-01-18
1073375,Nokia,Nk400,690.83,2022-01-28
1073376,Apple,IpadMax,208.30,2022-01-25
1073377,Samsung,watch320,403.70,2022-03-27
1073378,Apple,IpadMini,174.72,2022-03-26
1073379,Apple,iphone13,805.04,2022-03-19
1073380,Nokia,Nk500,911.55,2022-03-01
1073381,Apple,IpadMini,577.10,2022-02-05
1073382,Apple,iphone11,671.26,2022-02-12
1073383,Samsung,galaxy12,641.35,2022-03-19
1073384,Samsung,watch340,728.60,2022-02-09
1073385,Samsung,galaxy10,995.52,2022-03-26
1073386,Samsung,galaxy11,661.36,2022-01-05
1073387,Apple,iphone12,683.79,2022-03-04
1073388,Samsung,galaxy12,108.74,2022-03-21
1073389,Apple,laptop256,382.28,2022-01-23
1073390,Nokia,Nk400,283.15,2022-02-20
1073391,Nokia,Nk400,866.82,2022-01-26
1073392,Samsung,galaxy10,220.69,2022-03-05
1073393,Samsung,watch340,424.20,2022-02-02
1073394,Nokia,Nk500,436.84,2022-03-29
1073395,Apple,iphoneSE,656.05,2022-01-01
1073396,Apple,iphone13,341.22,2022-01-29
1073397,Nokia,Nk400,747.09,2022-01-06
1073398,Apple,iphone11,538.34,2022-01-17
1073399,Nokia,Nk500,404.57,2022-01-31
1073400,Nokia,Nk400,466.33,2022-01-09
1073401,Samsung,galaxy12,638.31,2022-01-14
1073402,Samsung,watch340,258.11,2022-02-06
1073403,Apple,iphone12,462.83,2022-01-30
1073404,Samsung,galaxy13,863.30,2022-03-06
1073405,Apple,iphone13,294.85,2022-01-07
1073406,Nokia,Nk320,593.99,2022-02-09
1073407,Samsung,galaxy12,272.73,2022-02-01
1073408,Samsung,watch320,812.22,2022-03-02
1073409,Samsung,galaxy10,356.05,2022-01-11
1073410,Nokia,Nk400,680.85,2022-01-17
1073411,Nokia,Nk400,223.54,2022-03-21
1073412,Nokia,Nk400,934.64,2022-03-17
1073413,Apple,laptop256,853.16,2022-02-25
1073414,Nokia,Nk400,127.25,2022-03-06
1073415,Apple,IpadMini,517.40,2022-01-10
1073416,Apple,iphone13,942.04,2022-03-13
1073417,Samsung,galaxy10,161.37,2022-02-08
1073418,Apple,iphone11,134.09,2022-01-11
1073419,Samsung,galaxy10,269.33,2022-03-21
1073420,Nokia,Nk500,896.96,2022-02-05
1073421,Samsung,galaxy12,437.57,2022-02-10
1073422,Apple,Macbook512,184.15,2022-03-28
1073423,Samsung,galaxy10,666.87,2022-02-02
1073424,Nokia,Nk500,151.55,2022-03-14
1073425,Samsung,galaxy11,656.06,2022-01-27
1073426,Nokia,Nk500,211.27,2022-02-21
1073427,Samsung,galaxy12,690.81,2022-02-10
1073428,Apple,iphoneSE,211.79,2022-02-10
1073429,Samsung,galaxy13,135.93,2022-01-05
1073430,Nokia,Nk400,691.74,2022-02-08
1073431,Samsung,watch320,191.16,2022-01-10
1073432,Nokia,Nk400,664.15,2022-02-21
1073433,Apple,iphone13,876.62,2022-03-21
1073434,Samsung,galaxy13,954.61,2022-01-03
1073435,Nokia,Nk400,939.78,2022-03-28
1073436,Samsung,galaxy10,830.00,2022-03-05
1073437,Apple,iphone13,274.05,2022-02-10
1073438,Samsung,galaxy12,627.16,2022-01-25
1073439,Samsung,galaxy12,854.62,2022-03-10
1073440,Samsung,galaxy13,845.50,2022-03-22
1073441,Samsung,galaxy10,384.88,2022-02-02
1073442,Apple,iphone11,108.12,2022-02-28
1073443,Samsung,galaxy13,611.61,2022-01-30
1073444,Nokia,Nk320,898.02,2022-03-26
1073445,Apple,Macbook512,405.30,2022-02-08
1073446,Nokia,Nk320,662.00,2022-02-17
1073447,Apple,IpadMax,768.27,2022-01-23
1073448,Apple,iphone12,400.86,2022-01-23
1073449,Apple,iphone11,832.98,2022-02-06
1073450,Nokia,Nk400,863.41,2022-02-17
1073451,Apple,Macbook512,532.32,2022-01-01
1073452,Nokia,Nk500,376.94,2022-02-24
1073453,Nokia,Nk400,207.54,2022-01-27
1073454,Nokia,Nk320,986.90,2022-02-17
1073455,Apple,IpadMax,243.71,2022-03-26
1073456,Apple,IpadMax,347.49,2022-02-27
1073457,Samsung,galaxy12,577.70,2022-01-11
1073458,Samsung,galaxy10,389.30,2022-01-24
1073459,Apple,iphone11,547.36,2022-03-20
1073460,Nokia,Nk400,317.59,2022-03-01
1073461,Apple,iphone11,136.82,2022-03-13
1073462,Samsung,watch320,201.27,2022-03-26
1073463,Nokia,Nk400,740.43,2022-02-01
1073464,Nokia,Nk400,724.22,2022-03-15
1073465,Apple,Macbook512,243.91,2022-03-15
1073466,Samsung,watch320,813.89,2022-01-20
1073467,Nokia,Nk320,487.16,2022-02-09
1073468,Nokia,Nk400,997.71,2022-02-22
1073469,Apple,iphone12,317.34,2022-02-10
1073470,Nokia,Nk320,281.19,2022-01-25
1073471,Nokia,Nk400,457.57,2022-03-15
1073472,Nokia,Nk400,518.02,2022-01-09
1073473,Apple,IpadMax,976.55,2022-01-08
1073474,Apple,Macbook512,423.51,2022-03-27
1073475,Nokia,Nk400,273.39,2022-02-08
1073476,Samsung,galaxy11,603.20,2022-03-03
1073477,Apple,IpadMini,880.19,2022-03-19
1073478,Apple,Macbook512,442.11,2022-02-08
1073479,Samsung,galaxy12,643.64,2022-01-01
1073480,Apple,Macbook512,655.28,2022-01-15
1073481,Samsung,galaxy10,491.00,2022-03-24
1073482,Samsung,watch340,460.51,2022-02-17
1073483,Samsung,watch340,519.59,2022-02-13
1073484,Nokia,Nk500,612.98,2022-02-19
1073485,Nokia,Nk320,929.93,2022-03-26
1073486,Apple,IpadMini,570.13,2022-03-23
1073487,Samsung,galaxy10,294.06,2022-02-07
1073488,Samsung,watch320,324.67,2022-03-06
1073489,Samsung,galaxy11,191.15,2022-03-26
1073490,Samsung,watch340,826.50,2022-02-23
1073491,Samsung,galaxy10,897.29,2022-03-30
1073492,Apple,iphone11,684.80,2022-01-19
1073493,Nokia,Nk500,901.36,2022-02-26
1073494,Nokia,Nk400,491.60,2022-01-05
1073495,Samsung,galaxy11,369.78,2022-01-26
1073496,Apple,IpadMax,646.73,2022-02-11
1073497,Samsung,watch320,399.44,2022-03-15
1073498,Nokia,Nk320,175.82,2022-01-07
1073499,Nokia,Nk400,648.51,2022-03-13
1073500,Samsung,galaxy12,250.43,2022-01-05
1073501,Apple,iphone11,454.35,2022-01-06
1073502,Nokia,Nk500,349.06,2022-02-08
1073503,Apple,IpadMax,231.82,2022-03-20
1073504,Apple,IpadMini,165.20,2022-03-03
1073505,Nokia,Nk320,247.46,2022-03-28
1073506,Nokia,Nk320,245.76,2022-03-01
1073507,Nokia,Nk400,679.75,2022-02-21
1073508,Apple,iphone11,217.92,2022-03-13
1073509,Samsung,galaxy10,934.75,2022-01-06
1073510,Samsung,galaxy10,867.59,2022-02-04
1073511,Samsung,galaxy12,729.20,2022-02-07
1073512,Apple,IpadMax,226.59,2022-02-12
1073513,Apple,laptop256,268.69,2022-03-10
1073514,Samsung,galaxy10,170.26,2022-01-30
1073515,Apple,laptop256,470.47,2022-03-26
1073516,Nokia,Nk400,407.49,2022-02-25
1073517,Samsung,galaxy11,196.70,2022-03-14
1073518,Apple,IpadMax,252.47,2022-02-13
1073519,Samsung,watch320,934.17,2022-03-17
1073520,Apple,IpadMini,821.29,2022-02-17
1073521,Apple,IpadMax,792.45,2022-03-03
1073522,Nokia,Nk320,730.43,2022-03-30
1073523,Apple,iphone11,957.60,2022-03-20
1073524,Samsung,galaxy10,645.55,2022-02-01
1073525,Nokia,Nk500,832.98,2022-01-07
1073526,Nokia,Nk400,541.86,2022-01-09
1073527,Apple,IpadMax,359.82,2022-02-13
1073528,Apple,iphone12,563.85,2022-01-11
1073529,Nokia,Nk500,588.90,2022-02-05
1073530,Nokia,Nk400,720.81,2022-01-24
1073531,Samsung,galaxy12,270.69,2022-01-21
1073532,Samsung,galaxy12,268.45,2022-01-14
1073533,Samsung,galaxy12,668.93,2022-02-20
1073534,Apple,iphone11,796.79,2022-03-15
1073535,Apple,iphoneSE,754.14,2022-02-17
1073536,Apple,iphone12,260.40,2022-02-24
1073537,Apple,IpadMax,367.66,2022-01-13
1073538,Apple,IpadMini,174.13,2022-03-06
1073539,Apple,iphone13,632.93,2022-03-06
1073540,Apple,IpadMini,481.13,2022-01-09
1073541,Samsung,galaxy10,343.12,2022-01-05
1073542,Samsung,galaxy11,795.10,2022-01-23
1073543,Samsung,watch340,316.82,2022-03-28
1073544,Apple,iphone12,192.82,2022-02-01
1073545,Samsung,galaxy10,720.62,2022-01-21
1073546,Samsung,galaxy11,474.60,2022-02-12
1073547,Nokia,Nk500,115.92,2022-03-17
1073548,Apple,Macbook512,469.87,2022-02-10
1073549,Samsung,galaxy11,586.03,2022-02-04
1073550,Samsung,watch340,959.84,2022-01-05
1073551,Nokia,Nk400,782.23,2022-02-21
1073552,Nokia,Nk400,230.83,2022-03-21
1073553,Apple,IpadMax,319.42,2022-01-16
1073554,Apple,IpadMini,467.96,2022-01-08
1073555,Apple,Macbook512,203.78,2022-03-10
1073556,Apple,IpadMini,547.31,2022-03-21
1073557,Nokia,Nk400,883.34,2022-01-10
1073558,Nokia,Nk400,487.31,2022-02-12
1073559,Nokia,Nk320,281.59,2022-03-05
1073560,Samsung,galaxy13,288.10,2022-01-02
1073561,Nokia,Nk400,465.38,2022-03-23
1073562,Nokia,Nk500,463.34,2022-03-22
1073563,Apple,iphone12,758.42,2022-01-26
1073564,Nokia,Nk500,917.32,2022-02-01
1073565,Apple,iphone11,548.12,2022-02-28
1073566,Apple,IpadMax,333.41,2022-01-17
1073567,Apple,iphoneSE,397.87,2022-03-11
1073568,Samsung,galaxy10,315.23,2022-03-16
1073569,Nokia,Nk500,980.39,2022-02-06
1073570,Samsung,galaxy11,750.92,2022-03-03
1073571,Samsung,watch340,194.72,2022-02-15
1073572,Nokia,Nk400,337.68,2022-01-07
1073573,Nokia,Nk400,658.86,2022-01-06
1073574,Apple,iphone12,203.91,2022-01-30
1073575,Nokia,Nk500,739.70,2022-02-02
1073576,Samsung,galaxy13,614.76,2022-03-12
1073577,Nokia,Nk400,510.51,2022-02-14
1073578,Nokia,Nk320,303.18,2022-03-25
1073579,Samsung,galaxy10,442.35,2022-03-07
1073580,Samsung,galaxy11,651.59,2022-01-10
1073581,Samsung,watch320,155.52,2022-01-27
1073582,Nokia,Nk320,763.66,2022-03-27
1073583,Nokia,Nk400,378.69,2022-01-13
1073584,Apple,IpadMax,775.04,2022-01-07
1073585,Apple,iphoneSE,903.45,2022-02-26
1073586,Nokia,Nk500,680.12,2022-02-17
1073587,Nokia,Nk500,955.01,2022-01-24
1073588,Nokia,Nk320,630.28,2022-02-01
1073589,Nokia,Nk400,972.19,2022-02-23
1073590,Apple,IpadMax,337.13,2022-02-07
1073591,Apple,Macbook512,674.06,2022-01-23
1073592,Samsung,galaxy12,346.73,2022-03-24
1073593,Nokia,Nk320,455.50,2022-02-24
1073594,Apple,IpadMax,102.15,2022-03-21
1073595,Samsung,galaxy13,625.87,2022-01-08
1073596,Samsung,galaxy12,838.70,2022-01-01
1073597,Apple,iphone13,555.70,2022-01-12
1073598,Nokia,Nk320,613.62,2022-01-07
1073599,Samsung,galaxy13,907.73,2022-01-13
1073600,Apple,IpadMini,594.24,2022-02-19
1073601,Apple,iphone11,975.88,2022-01-27
1073602,Apple,laptop256,308.92,2022-03-06
1073603,Apple,iphone11,161.37,2022-03-22
1073604,Samsung,galaxy12,344.47,2022-03-13
1073605,Nokia,Nk320,809.55,2022-03-11
1073606,Apple,laptop256,105.98,2022-03-29
1073607,Samsung,watch340,879.70,2022-02-12
1073608,Apple,iphone11,907.52,2022-01-02
1073609,Apple,iphone12,726.23,2022-02-24
1073610,Apple,iphone12,664.92,2022-01-09
1073611,Nokia,Nk400,918.98,2022-02-25
1073612,Nokia,Nk400,143.49,2022-01-06
1073613,Nokia,Nk500,760.13,2022-02-27
1073614,Apple,iphoneSE,299.96,2022-01-20
1073615,Samsung,galaxy11,107.16,2022-03-01
1073616,Nokia,Nk320,873.87,2022-03-28
1073617,Samsung,galaxy12,397.43,2022-03-11
1073618,Nokia,Nk320,650.14,2022-01-23
1073619,Samsung,watch320,643.80,2022-03-01
1073620,Apple,Macbook512,221.23,2022-01-21
1073621,Nokia,Nk320,955.79,2022-02-11
1073622,Samsung,galaxy11,993.98,2022-03-11
1073623,Apple,iphone12,753.14,2022-01-08
1073624,Nokia,Nk500,774.26,2022-02-17
1073625,Samsung,watch320,703.43,2022-02-05
1073626,Samsung,watch340,986.37,2022-03-03
1073627,Samsung,watch340,732.09,2022-02-23
1073628,Samsung,galaxy11,593.40,2022-02-02
1073629,Apple,iphone13,983.89,2022-03-20
1073630,Nokia,Nk500,672.07,2022-01-06
1073631,Apple,IpadMax,170.75,2022-03-09
1073632,Samsung,galaxy11,843.83,2022-03-20
1073633,Apple,iphone11,282.53,2022-02-17
1073634,Apple,laptop256,305.66,2022-02-26
1073635,Apple,IpadMini,703.86,2022-01-18
1073636,Apple,iphoneSE,305.44,2022-01-05
1073637,Nokia,Nk500,117.69,2022-03-14
1073638,Apple,IpadMax,904.70,2022-02-03
1073639,Nokia,Nk400,483.13,2022-02-25
1073640,Samsung,watch320,314.21,2022-03-24
1073641,Nokia,Nk400,860.21,2022-03-28
1073642,Nokia,Nk320,160.83,2022-01-24
1073643,Nokia,Nk400,280.47,2022-03-05
1073644,Nokia,Nk400,821.98,2022-01-20
1073645,Nokia,Nk320,365.82,2022-03-15
1073646,Apple,iphone12,310.16,2022-01-13
1073647,Samsung,galaxy12,766.47,2022-02-25
1073648,Samsung,watch340,835.02,2022-03-23
1073649,Apple,IpadMax,782.78,2022-03-24
1073650,Nokia,Nk500,101.41,2022-01-28
1073651,Nokia,Nk400,557.80,2022-02-27
1073652,Apple,iphone12,245.03,2022-03-07
1073653,Nokia,Nk400,417.98,2022-03-27
1073654,Samsung,watch320,194.14,2022-01-03
1073655,Samsung,watch320,415.10,2022-03-19
1073656,Nokia,Nk400,326.71,2022-03-17
1073657,Nokia,Nk320,170.11,2022-03-09
1073658,Nokia,Nk500,370.87,2022-02-14
1073659,Samsung,galaxy11,888.20,2022-03-10
1073660,Samsung,galaxy11,320.27,2022-01-10
1073661,Nokia,Nk320,948.91,2022-03-02
1073662,Samsung,galaxy10,349.39,2022-01-11
1073663,Apple,iphoneSE,557.91,2022-03-09
1073664,Nokia,Nk400,100.14,2022-01-05
1073665,Apple,iphone11,569.67,2022-02-06
1073666,Nokia,Nk500,150.12,2022-02-20
1073667,Nokia,Nk500,155.67,2022-02-19
1073668,Apple,iphone13,332.39,2022-01-13
1073669,Nokia,Nk320,699.39,2022-03-02
1073670,Samsung,galaxy11,640.14,2022-02-06
1073671,Nokia,Nk320,544.00,2022-02-16
1073672,Samsung,watch320,477.05,2022-01-19
1073673,Apple,IpadMini,310.41,2022-01-05
1073674,Samsung,galaxy10,404.16,2022-03-29
1073675,Apple,IpadMini,310.34,2022-01-05
1073676,Samsung,galaxy13,259.05,2022-01-20
1073677,Samsung,galaxy11,819.51,2022-02-08
1073678,Nokia,Nk500,221.32,2022-03-02
1073679,Samsung,galaxy12,492.48,2022-02-22
1073680,Samsung,galaxy13,626.37,2022-02-09
1073681,Samsung,galaxy12,861.64,2022-02-11
1073682,Apple,laptop256,539.84,2022-02-16
1073683,Apple,Macbook512,339.11,2022-03-10
1073684,Apple,IpadMini,870.22,2022-03-28
1073685,Nokia,Nk400,465.04,2022-01-19
1073686,Apple,Macbook512,751.46,2022-01-01
1073687,Nokia,Nk500,316.47,2022-01-03
1073688,Apple,Macbook512,318.86,2022-03-19
1073689,Nokia,Nk320,560.42,2022-01-22
1073690,Samsung,galaxy11,502.94,2022-03-07
1073691,Samsung,watch320,637.33,2022-01-24
1073692,Nokia,Nk320,337.42,2022-03-18
1073693,Samsung,galaxy12,400.95,2022-01-27
1073694,Apple,Macbook512,569.83,2022-03-04
1073695,Nokia,Nk500,728.92,2022-02-17
1073696,Apple,iphoneSE,679.66,2022-03-18
1073697,Samsung,galaxy11,461.93,2022-01-20
1073698,Samsung,galaxy12,460.64,2022-03-25
1073699,Nokia,Nk400,190.51,2022-02-21
1073700,Nokia,Nk320,904.09,2022-02-10
1073701,Apple,iphoneSE,361.94,2022-03-18
1073702,Apple,IpadMax,158.58,2022-03-10
1073703,Samsung,watch320,226.18,2022-02-09
1073704,Nokia,Nk320,185.04,2022-02-15
1073705,Nokia,Nk500,337.00,2022-02-21
1073706,Nokia,Nk500,428.13,2022-03-09
1073707,Samsung,galaxy10,676.64,2022-01-26
1073708,Apple,IpadMax,402.44,2022-01-18
1073709,Apple,laptop256,917.15,2022-02-11
1073710,Apple,iphone13,766.60,2022-01-12
1073711,Samsung,watch340,662.36,2022-03-09
1073712,Nokia,Nk400,533.03,2022-01-15
1073713,Nokia,Nk500,666.95,2022-01-11
1073714,Samsung,galaxy12,861.48,2022-02-04
1073715,Nokia,Nk500,691.93,2022-02-26
1073716,Apple,IpadMax,207.23,2022-02-05
1073717,Samsung,galaxy13,573.32,2022-03-19
1073718,Nokia,Nk400,170.22,2022-01-30
1073719,Nokia,Nk320,816.92,2022-03-23
1073720,Samsung,galaxy13,671.97,2022-03-27
1073721,Samsung,watch320,313.08,2022-03-23
1073722,Nokia,Nk500,995.94,2022-01-27
1073723,Apple,iphone12,529.99,2022-02-03
1073724,Apple,Macbook512,769.45,2022-02-17
1073725,Nokia,Nk500,967.79,2022-03-08
1073726,Nokia,Nk320,800.52,2022-01-23
1073727,Apple,iphoneSE,707.52,2022-03-08
1073728,Samsung,watch340,765.48,2022-01-24
1073729,Samsung,galaxy12,765.91,2022-01-10
1073730,Apple,iphone12,951.90,2022-01-27
1073731,Nokia,Nk320,556.91,2022-02-10
1073732,Samsung,galaxy12,944.25,2022-01-10
1073733,Apple,iphone13,844.52,2022-02-24
1073734,Apple,iphoneSE,738.24,2022-03-23
1073735,Apple,laptop256,918.93,2022-02-24
1073736,Nokia,Nk400,453.49,2022-02-16
1073737,Nokia,Nk320,570.91,2022-01-23
1073738,Samsung,galaxy10,565.92,2022-01-23
1073739,Samsung,galaxy13,645.06,2022-01-30
1073740,Nokia,Nk400,331.28,2022-02-03
1073741,Apple,iphoneSE,171.83,2022-02-28
1073742,Samsung,galaxy12,107.96,2022-02-04
1073743,Nokia,Nk500,441.00,2022-01-11
1073744,Samsung,galaxy13,933.06,2022-01-07
1073745,Apple,IpadMax,280.53,2022-01-14
1073746,Apple,iphone13,190.22,2022-01-09
1073747,Nokia,Nk500,966.95,2022-02-01
1073748,Apple,iphone13,696.57,2022-02-05
1073749,Nokia,Nk320,988.08,2022-01-12
1073750,Nokia,Nk400,205.14,2022-01-26
1073751,Samsung,galaxy13,640.48,2022-01-02
1073752,Samsung,galaxy10,369.34,2022-02-10
1073753,Apple,iphone12,179.40,2022-01-02
1073754,Samsung,galaxy11,781.80,2022-02-13
1073755,Nokia,Nk400,774.57,2022-01-13
1073756,Apple,Macbook512,613.75,2022-01-11
1073757,Apple,IpadMax,707.99,2022-02-09
1073758,Apple,IpadMini,516.85,2022-03-21
1073759,Apple,IpadMini,371.62,2022-02-28
1073760,Apple,iphone11,200.19,2022-01-29
1073761,Samsung,watch340,375.14,2022-02-07
1073762,Samsung,galaxy13,963.51,2022-01-12
1073763,Samsung,watch320,767.66,2022-03-18
1073764,Apple,laptop256,500.86,2022-02-21
1073765,Samsung,galaxy13,551.62,2022-01-13
1073766,Nokia,Nk400,288.21,2022-02-14
1073767,Nokia,Nk400,744.33,2022-03-16
1073768,Samsung,galaxy13,351.99,2022-01-24
1073769,Apple,iphone12,282.02,2022-02-15
1073770,Nokia,Nk400,102.90,2022-02-04
1073771,Samsung,galaxy13,409.80,2022-01-20
1073772,Nokia,Nk320,577.60,2022-01-10
1073773,Nokia,Nk500,205.03,2022-03-27
1073774,Samsung,watch320,531.96,2022-01-11
1073775,Samsung,galaxy12,409.94,2022-02-13
1073776,Samsung,galaxy10,243.06,2022-03-14
1073777,Nokia,Nk400,520.69,2022-02-10
1073778,Samsung,galaxy11,909.91,2022-02-10
1073779,Nokia,Nk320,215.07,2022-03-02
1073780,Samsung,watch320,714.62,2022-01-14
1073781,Samsung,galaxy12,757.89,2022-01-19
1073782,Apple,iphone12,717.76,2022-03-02
1073783,Apple,IpadMini,321.47,2022-01-18
1073784,Apple,Macbook512,736.54,2022-01-08
1073785,Apple,iphone12,304.74,2022-01-29
1073786,Samsung,watch340,373.52,2022-01-06
1073787,Apple,iphone13,962.03,2022-03-04
1073788,Nokia,Nk320,485.96,2022-03-27
1073789,Nokia,Nk320,733.11,2022-02-17
1073790,Nokia,Nk500,908.51,2022-01-29
1073791,Samsung,galaxy10,267.45,2022-01-12
1073792,Nokia,Nk500,816.09,2022-01-03
1073793,Samsung,watch340,757.15,2022-03-16
1073794,Apple,iphone13,646.98,2022-01-18
1073795,Apple,IpadMax,834.52,2022-03-02
1073796,Samsung,galaxy10,173.73,2022-01-18
1073797,Samsung,galaxy11,151.09,2022-02-05
1073798,Nokia,Nk320,567.79,2022-02-07
1073799,Apple,IpadMax,341.81,2022-02-06
1073800,Nokia,Nk500,336.75,2022-01-30
1073801,Apple,IpadMax,313.08,2022-02-23
1073802,Nokia,Nk500,989.86,2022-01-19
1073803,Nokia,Nk500,109.02,2022-01-01
1073804,Samsung,galaxy11,979.92,2022-01-19
1073805,Samsung,watch340,387.58,2022-03-28
1073806,Nokia,Nk500,883.73,2022-02-11
1073807,Samsung,galaxy13,568.07,2022-01-06
1073808,Apple,IpadMax,852.68,2022-01-09
1073809,Apple,iphone13,192.39,2022-02-06
1073810,Samsung,galaxy10,641.35,2022-02-01
1073811,Samsung,watch320,824.58,2022-03-27
1073812,Samsung,galaxy13,185.76,2022-03-09
1073813,Nokia,Nk320,291.57,2022-03-08
1073814,Apple,iphone12,253.54,2022-01-30
1073815,Apple,Macbook512,191.48,2022-01-14
1073816,Nokia,Nk320,230.22,2022-01-15
1073817,Samsung,galaxy13,537.09,2022-01-17
1073818,Apple,iphone11,493.89,2022-03-04
1073819,Samsung,watch320,383.45,2022-03-01
1073820,Apple,iphone12,956.03,2022-02-15
1073821,Nokia,Nk320,388.86,2022-03-30
1073822,Apple,iphone13,587.38,2022-01-04
1073823,Apple,iphoneSE,584.87,2022-03-11
1073824,Apple,iphone12,695.54,2022-02-17
1073825,Apple,IpadMini,615.05,2022-03-23
1073826,Apple,iphone11,242.03,2022-03-20
1073827,Samsung,watch340,264.45,2022-02-27
1073828,Nokia,Nk400,418.52,2022-03-09
1073829,Apple,iphone11,448.60,2022-02-05
1073830,Apple,iphone11,444.51,2022-01-25
1073831,Nokia,Nk320,190.03,2022-03-07
1073832,Nokia,Nk500,712.24,2022-01-23
1073833,Apple,laptop256,528.46,2022-03-08
1073834,Apple,iphoneSE,293.67,2022-02-04
1073835,Samsung,watch320,842.90,2022-01-18
1073836,Samsung,watch320,676.25,2022-01-04
1073837,Samsung,galaxy11,647.38,2022-03-15
1073838,Samsung,galaxy11,459.13,2022-01-16
1073839,Nokia,Nk400,358.54,2022-03-29
1073840,Samsung,galaxy13,157.36,2022-01-02
1073841,Apple,laptop256,478.08,2022-03-11
1073842,Apple,iphone13,488.51,2022-03-01
1073843,Apple,iphone12,439.69,2022-01-14
1073844,Apple,IpadMax,715.00,2022-02-16
1073845,Samsung,galaxy12,342.01,2022-03-15
1073846,Nokia,Nk500,376.74,2022-02-24
1073847,Samsung,watch340,895.99,2022-03-14
1073848,Nokia,Nk400,318.41,2022-01-01
1073849,Samsung,galaxy13,874.26,2022-01-11
1073850,Nokia,Nk400,347.57,2022-01-02
1073851,Samsung,galaxy11,155.03,2022-02-09
1073852,Apple,laptop256,289.05,2022-03-19
1073853,Samsung,watch340,509.40,2022-02-25
1073854,Samsung,watch320,998.88,2022-01-10
1073855,Nokia,Nk400,453.94,2022-01-14
1073856,Apple,iphone11,256.94,2022-02-18
1073857,Nokia,Nk320,955.64,2022-03-14
1073858,Samsung,watch340,397.54,2022-02-04
1073859,Samsung,watch340,368.38,2022-03-25
1073860,Apple,IpadMax,912.92,2022-03-07
1073861,Nokia,Nk500,198.27,2022-01-09
1073862,Samsung,galaxy10,108.02,2022-01-16
1073863,Apple,IpadMax,484.13,2022-02-26
1073864,Samsung,galaxy13,980.67,2022-02-13
1073865,Nokia,Nk400,993.74,2022-02-13
1073866,Samsung,watch340,551.45,2022-03-26
1073867,Nokia,Nk320,117.59,2022-01-31
1073868,Samsung,galaxy11,868.77,2022-03-25
1073869,Nokia,Nk320,224.43,2022-01-16
1073870,Nokia,Nk320,511.30,2022-01-20
1073871,Apple,iphoneSE,930.90,2022-01-24
1073872,Samsung,galaxy12,996.75,2022-01-11
1073873,Nokia,Nk500,713.48,2022-01-04
1073874,Samsung,galaxy11,869.44,2022-02-28
1073875,Nokia,Nk320,663.28,2022-03-11
1073876,Samsung,watch320,996.55,2022-03-21
1073877,Apple,IpadMax,398.06,2022-02-21
1073878,Apple,iphoneSE,402.53,2022-01-22
1073879,Samsung,galaxy13,663.91,2022-01-24
1073880,Nokia,Nk320,108.99,2022-03-04
1073881,Samsung,galaxy13,935.33,2022-02-12
1073882,Apple,iphone13,612.60,2022-03-26
1073883,Apple,iphoneSE,384.61,2022-03-11
1073884,Nokia,Nk500,222.08,2022-02-02
1073885,Samsung,galaxy10,689.85,2022-03-09
1073886,Samsung,watch320,983.59,2022-03-28
1073887,Apple,iphone13,873.84,2022-01-05
1073888,Nokia,Nk400,159.34,2022-03-07
1073889,Apple,Macbook512,194.87,2022-02-03
1073890,Apple,iphone12,264.44,2022-02-25
1073891,Nokia,Nk400,284.82,2022-03-19
1073892,Samsung,galaxy12,922.64,2022-02-07
1073893,Apple,IpadMax,181.45,2022-01-01
1073894,Samsung,watch320,913.64,2022-03-24
1073895,Nokia,Nk500,166.36,2022-02-27
1073896,Nokia,Nk400,598.27,2022-03-12
1073897,Nokia,Nk500,655.06,2022-01-18
1073898,Nokia,Nk500,568.21,2022-03-28
1073899,Nokia,Nk500,955.40,2022-03-27
1073900,Apple,IpadMax,379.62,2022-02-03
1073901,Samsung,galaxy13,223.72,2022-01-26
1073902,Samsung,galaxy12,691.72,2022-02-07
1073903,Samsung,watch320,310.99,2022-01-26
1073904,Samsung,watch340,661.12,2022-03-18
1073905,Nokia,Nk400,518.42,2022-03-09
1073906,Samsung,galaxy10,523.97,2022-03-24
1073907,Nokia,Nk400,640.78,2022-02-07
1073908,Apple,iphone13,455.06,2022-03-03
1073909,Nokia,Nk500,818.84,2022-03-30
1073910,Nokia,Nk500,129.40,2022-01-14
1073911,Nokia,Nk320,300.45,2022-03-25
1073912,Apple,IpadMax,105.24,2022-03-19
